mass_A
t,x,y,v_{x},v_{y}
1.495000000E1,5.902248752E0,3.049650236E-1,4.634521158E0,-0.000000000E0
1.495833333E1,5.940869761E0,3.049650236E-1,2.317260579E0,2.317260579E0
1.496666667E1,5.940869761E0,3.435860333E-1,2.317260579E0,2.317260579E0
1.497500000E1,5.979490771E0,3.435860333E-1,0.000000000E0,-2.317260579E0
1.498333333E1,5.940869761E0,3.049650236E-1,-6.951781737E0,-6.951781737E0
1.499166667E1,5.863627742E0,2.277230043E-1,-9.269042316E0,-4.634521158E0
1.500000000E1,5.786385723E0,2.277230043E-1,-6.951781737E0,-0.000000000E0
1.500833333E1,5.747764713E0,2.277230043E-1,-1.158630289E1,-2.317260579E0
1.501666667E1,5.593280675E0,1.891019947E-1,-1.390356347E1,-2.317260579E0
1.502500000E1,5.516038655E0,1.891019947E-1,-9.269042316E0,-0.000000000E0
1.503333333E1,5.438796636E0,1.891019947E-1,-1.158630289E1,-0.000000000E0
1.504166667E1,5.322933607E0,1.891019947E-1,-1.390356347E1,-0.000000000E0
1.505000000E1,5.207070578E0,1.891019947E-1,-2.085534521E1,-0.000000000E0
1.505833333E1,4.975344520E0,1.891019947E-1,-2.085534521E1,-0.000000000E0
1.506666667E1,4.859481491E0,1.891019947E-1,-1.853808463E1,-0.000000000E0
1.507500000E1,4.666376443E0,1.891019947E-1,-2.085534521E1,-2.317260579E0
1.508333333E1,4.511892405E0,1.504809850E-1,-2.548986637E1,-4.634521158E0
1.509166667E1,4.241545337E0,1.118599754E-1,-2.780712695E1,-2.317260579E0
1.510000000E1,4.048440289E0,1.118599754E-1,-2.317260579E1,-0.000000000E0
1.510833333E1,3.855335240E0,1.118599754E-1,-1.622082405E1,-0.000000000E0
1.511666667E1,3.778093221E0,1.118599754E-1,-1.622082405E1,-2.317260579E0
1.512500000E1,3.584988173E0,7.323896574E-2,-2.085534521E1,-2.317260579E0
1.513333333E1,3.430504134E0,7.323896574E-2,-2.085534521E1,-0.000000000E0
1.514166667E1,3.237399086E0,7.323896574E-2,-5.167491091E2,-2.317260579E0
1.515000000E1,-5.181981017E0,3.461795609E-2,-5.167491091E2,-0.000000000E0
1.515833333E1,-5.375086065E0,7.323896574E-2,-1.853808463E1,2.317260579E0
1.516666667E1,-5.490949094E0,7.323896574E-2,-1.390356347E1,2.317260579E0
1.517500000E1,-5.606812123E0,1.118599754E-1,-1.158630289E1,4.634521158E0
1.518333333E1,-5.684054143E0,1.504809850E-1,-6.951781737E0,2.317260579E0
1.519166667E1,-5.722675152E0,1.504809850E-1,-4.634521158E0,2.317260579E0
1.520000000E1,-5.761296162E0,1.891019947E-1,-6.951781737E0,4.634521158E0
1.520833333E1,-5.838538181E0,2.277230043E-1,-6.951781737E0,2.317260579E0
1.521666667E1,-5.877159191E0,2.277230043E-1,4.634521158E0,-2.317260579E0
1.522500000E1,-5.761296162E0,1.891019947E-1,9.269042316E0,-2.317260579E0
1.523333333E1,-5.722675152E0,1.891019947E-1,6.951781737E0,-2.317260579E0
1.524166667E1,-5.645433133E0,1.504809850E-1,9.269042316E0,-4.634521158E0
1.525000000E1,-5.568191114E0,1.118599754E-1,9.269042316E0,-2.317260579E0
1.525833333E1,-5.490949094E0,1.118599754E-1,9.269042316E0,-0.000000000E0
1.526666667E1,-5.413707075E0,1.118599754E-1,4.634521158E0,-0.000000000E0
1.527500000E1,-5.413707075E0,1.118599754E-1,4.634521158E0,-2.317260579E0
1.528333333E1,-5.336465056E0,7.323896574E-2,1.390356347E1,-2.317260579E0
1.529166667E1,-5.181981017E0,7.323896574E-2,1.390356347E1,1.658861516E-13
1.530000000E1,-5.104738998E0,7.323896574E-2,1.390356347E1,-0.000000000E0
1.530833333E1,-4.950254959E0,7.323896574E-2,2.085534521E1,-1.658861516E-13
1.531666667E1,-4.757149911E0,7.323896574E-2,2.085534521E1,-0.000000000E0
1.532500000E1,-4.602665872E0,7.323896574E-2,1.853808463E1,-0.000000000E0
1.533333333E1,-4.448181834E0,7.323896574E-2,2.085534521E1,-0.000000000E0
1.534166667E1,-4.255076786E0,7.323896574E-2,2.085534521E1,-0.000000000E0
1.535000000E1,-4.100592747E0,7.323896574E-2,2.085534521E1,-1.658861516E-13
1.535833333E1,-3.907487699E0,7.323896574E-2,2.780712695E1,1.658861516E-13
1.536666667E1,-3.637140631E0,7.323896574E-2,2.317260579E1,1.658861516E-13
1.537500000E1,-3.521277602E0,7.323896574E-2,1.853808463E1,-0.000000000E0
1.538333333E1,-3.328172554E0,7.323896574E-2,5.213836302E2,2.317260579E0
1.539166667E1,5.168449569E0,1.118599754E-1,5.167491091E2,6.951781737E0
1.540000000E1,5.284312597E0,1.891019947E-1,1.622082405E1,4.634521158E0
1.540833333E1,5.438796636E0,1.891019947E-1,9.269042316E0,2.317260579E0
1.541666667E1,5.438796636E0,2.277230043E-1,4.634521158E0,4.634521158E0
1.542500000E1,5.516038655E0,2.663440140E-1,1.622082405E1,4.634521158E0
1.543333333E1,5.709143704E0,3.049650236E-1,1.390356347E1,2.317260579E0
1.544166667E1,5.747764713E0,3.049650236E-1,4.634521158E0,2.317260579E0
1.545000000E1,5.786385723E0,3.435860333E-1,0.000000000E0,2.317260579E0
1.545833333E1,5.747764713E0,3.435860333E-1,-2.317260579E0,-2.317260579E0
1.546666667E1,5.747764713E0,3.049650236E-1,-6.951781737E0,-2.317260579E0
1.547500000E1,5.631901684E0,3.049650236E-1,-6.951781737E0,-0.000000000E0
1.548333333E1,5.631901684E0,3.049650236E-1,0.000000000E0,-2.317260579E0
1.549166667E1,5.631901684E0,2.663440140E-1,-4.634521158E0,-2.317260579E0
1.550000000E1,5.554659665E0,2.663440140E-1,-9.269042316E0,-2.317260579E0
1.550833333E1,5.477417646E0,2.277230043E-1,-1.853808463E1,-2.317260579E0
1.551666667E1,5.245691588E0,2.277230043E-1,-1.853808463E1,-0.000000000E0
1.552500000E1,5.168449569E0,2.277230043E-1,-9.269042316E0,-2.317260579E0
1.553333333E1,5.091207549E0,1.891019947E-1,-1.622082405E1,-6.951781737E0
1.554166667E1,4.898102501E0,1.118599754E-1,-1.622082405E1,-6.951781737E0
1.555000000E1,4.820860482E0,7.323896574E-2,-1.622082405E1,-4.634521158E0
1.555833333E1,4.627755433E0,3.461795609E-2,-1.853808463E1,-2.317260579E0
1.556666667E1,4.511892405E0,3.461795609E-2,-1.390356347E1,-0.000000000E0
1.557500000E1,4.396029376E0,3.461795609E-2,-1.390356347E1,-0.000000000E0
1.558333333E1,4.280166347E0,3.461795609E-2,-2.085534521E1,-0.000000000E0
1.559166667E1,4.048440289E0,3.461795609E-2,-2.317260579E1,-0.000000000E0
1.560000000E1,3.893956250E0,3.461795609E-2,-1.390356347E1,-2.317260579E0
1.560833333E1,3.816714231E0,-4.003053555E-3,-1.390356347E1,-2.317260579E0
1.561666667E1,3.662230192E0,-4.003053555E-3,-2.317260579E1,-0.000000000E0
1.562500000E1,3.430504134E0,-4.003053555E-3,-1.622082405E1,-0.000000000E0
1.563333333E1,3.391883125E0,-4.003053555E-3,-6.951781737E0,-0.000000000E0
1.564166667E1,3.314641105E0,-4.003053555E-3,-2.317260579E1,-0.000000000E0
1.565000000E1,3.005673028E0,-4.003053555E-3,-5.167491091E2,6.951781737E0
1.565833333E1,-5.297844046E0,1.118599754E-1,-5.005282850E2,6.951781737E0
1.566666667E1,-5.336465056E0,1.118599754E-1,-1.158630289E1,2.317260579E0
1.567500000E1,-5.490949094E0,1.504809850E-1,-9.269042316E0,2.317260579E0
1.568333333E1,-5.490949094E0,1.504809850E-1,-6.951781737E0,2.317260579E0
1.569166667E1,-5.606812123E0,1.891019947E-1,-6.951781737E0,2.317260579E0
1.570000000E1,-5.606812123E0,1.891019947E-1,0.000000000E0,-0.000000000E0
1.570833333E1,-5.606812123E0,1.891019947E-1,-2.317260579E0,4.634521158E0
1.571666667E1,-5.645433133E0,2.663440140E-1,0.000000000E0,-0.000000000E0
1.572500000E1,-5.606812123E0,1.891019947E-1,1.158630289E1,-6.951781737E0
1.573333333E1,-5.452328085E0,1.504809850E-1,1.390356347E1,-6.951781737E0
1.574166667E1,-5.375086065E0,7.323896574E-2,4.634521158E0,-4.634521158E0
1.575000000E1,-5.375086065E0,7.323896574E-2,4.634521158E0,-0.000000000E0
1.575833333E1,-5.297844046E0,7.323896574E-2,9.269042316E0,-0.000000000E0
1.576666667E1,-5.220602027E0,7.323896574E-2,6.951781737E0,-0.000000000E0
1.577500000E1,-5.181981017E0,7.323896574E-2,9.269042316E0,-0.000000000E0
1.578333333E1,-5.066117988E0,7.323896574E-2,1.390356347E1,-0.000000000E0
1.579166667E1,-4.950254959E0,7.323896574E-2,1.622082405E1,-0.000000000E0
1.580000000E1,-4.795770921E0,7.323896574E-2,1.390356347E1,1.658861516E-13
1.580833333E1,-4.718528901E0,7.323896574E-2,1.622082405E1,-1.658861516E-13
1.581666667E1,-4.525423853E0,7.323896574E-2,1.390356347E1,-0.000000000E0
1.582500000E1,-4.486802843E0,7.323896574E-2,1.158630289E1,1.658861516E-13
1.583333333E1,-4.332318805E0,7.323896574E-2,1.853808463E1,2.317260579E0
1.584166667E1,-4.177834766E0,1.118599754E-1,2.085534521E1,2.317260579E0
1.585000000E1,-3.984729718E0,1.118599754E-1,1.853808463E1,-0.000000000E0
1.585833333E1,-3.868866689E0,1.118599754E-1,2.085534521E1,-2.317260579E0
1.586666667E1,-3.637140631E0,7.323896574E-2,2.780712695E1,-2.317260579E0
1.587500000E1,-3.405414573E0,7.323896574E-2,3.244164810E1,-0.000000000E0
1.588333333E1,-3.096446496E0,7.323896574E-2,5.097973274E2,4.634521158E0
1.589166667E1,5.091207549E0,1.504809850E-1,5.028455456E2,4.634521158E0
1.590000000E1,5.284312597E0,1.504809850E-1,1.853808463E1,2.317260579E0
1.590833333E1,5.400175626E0,1.891019947E-1,9.269042316E0,2.317260579E0
1.591666667E1,5.438796636E0,1.891019947E-1,2.317260579E0,2.317260579E0
1.592500000E1,5.438796636E0,2.277230043E-1,4.634521158E0,4.634521158E0
1.593333333E1,5.516038655E0,2.663440140E-1,6.951781737E0,2.317260579E0
1.594166667E1,5.554659665E0,2.663440140E-1,0.000000000E0,-2.317260579E0
1.595000000E1,5.516038655E0,2.277230043E-1,-2.317260579E0,-2.317260579E0
1.595833333E1,5.516038655E0,2.277230043E-1,-2.317260579E0,-1.658861516E-13
1.596666667E1,5.477417646E0,2.277230043E-1,-2.317260579E0,-0.000000000E0
1.597500000E1,5.477417646E0,2.277230043E-1,-4.634521158E0,1.658861516E-13
1.598333333E1,5.400175626E0,2.277230043E-1,-9.269042316E0,-0.000000000E0
1.599166667E1,5.322933607E0,2.277230043E-1,-6.951781737E0,-2.317260579E0
1.600000000E1,5.284312597E0,1.891019947E-1,-6.951781737E0,-2.317260579E0
1.600833333E1,5.207070578E0,1.891019947E-1,-9.269042316E0,-0.000000000E0
1.601666667E1,5.129828559E0,1.891019947E-1,-1.390356347E1,-2.317260579E0
1.602500000E1,4.975344520E0,1.504809850E-1,-1.622082405E1,-4.634521158E0
1.603333333E1,4.859481491E0,1.118599754E-1,-1.622082405E1,-2.317260579E0
1.604166667E1,4.704997453E0,1.118599754E-1,-2.085534521E1,-0.000000000E0
1.605000000E1,4.511892405E0,1.118599754E-1,-2.317260579E1,-2.317260579E0
1.605833333E1,4.318787356E0,7.323896574E-2,-1.853808463E1,-4.634521158E0
1.606666667E1,4.202924327E0,3.461795609E-2,-1.622082405E1,-2.317260579E0
1.607500000E1,4.048440289E0,3.461795609E-2,-9.269042316E0,-0.000000000E0
1.608333333E1,4.048440289E0,3.461795609E-2,-6.951781737E0,-0.000000000E0
1.609166667E1,3.932577260E0,3.461795609E-2,-1.390356347E1,-0.000000000E0
1.610000000E1,3.816714231E0,3.461795609E-2,-1.390356347E1,-0.000000000E0
1.610833333E1,3.700851202E0,3.461795609E-2,-1.390356347E1,2.317260579E0
1.611666667E1,3.584988173E0,7.323896574E-2,-1.390356347E1,2.317260579E0
1.612500000E1,3.469125144E0,7.323896574E-2,-9.269042316E0,-0.000000000E0
1.613333333E1,3.430504134E0,7.323896574E-2,-1.390356347E1,-0.000000000E0
1.614166667E1,3.237399086E0,7.323896574E-2,-5.167491091E2,2.317260579E0
1.615000000E1,-5.181981017E0,1.118599754E-1,-5.074800668E2,2.317260579E0
1.615833333E1,-5.220602027E0,1.118599754E-1,-9.269042316E0,-0.000000000E0
1.616666667E1,-5.336465056E0,1.118599754E-1,-1.390356347E1,-0.000000000E0
1.617500000E1,-5.452328085E0,1.118599754E-1,-9.269042316E0,2.317260579E0
1.618333333E1,-5.490949094E0,1.504809850E-1,-6.951781737E0,2.317260579E0
1.619166667E1,-5.568191114E0,1.504809850E-1,0.000000000E0,-0.000000000E0
1.620000000E1,-5.490949094E0,1.504809850E-1,1.158630289E1,-0.000000000E0
1.620833333E1,-5.375086065E0,1.504809850E-1,1.390356347E1,2.317260579E0
1.621666667E1,-5.259223036E0,1.891019947E-1,1.158630289E1,-0.000000000E0
1.622500000E1,-5.181981017E0,1.504809850E-1,6.951781737E0,-4.634521158E0
1.623333333E1,-5.143360008E0,1.118599754E-1,2.317260579E0,-2.317260579E0
1.624166667E1,-5.143360008E0,1.118599754E-1,6.951781737E0,-0.000000000E0
1.625000000E1,-5.027496979E0,1.118599754E-1,1.158630289E1,-0.000000000E0
1.625833333E1,-4.950254959E0,1.118599754E-1,9.269042316E0,-0.000000000E0
1.626666667E1,-4.873012940E0,1.118599754E-1,6.951781737E0,-0.000000000E0
1.627500000E1,-4.834391930E0,1.118599754E-1,6.951781737E0,-0.000000000E0
1.628333333E1,-4.757149911E0,1.118599754E-1,1.158630289E1,-0.000000000E0
1.629166667E1,-4.641286882E0,1.118599754E-1,1.158630289E1,-0.000000000E0
1.630000000E1,-4.564044863E0,1.118599754E-1,1.158630289E1,-0.000000000E0
1.630833333E1,-4.448181834E0,1.118599754E-1,1.622082405E1,-2.317260579E0
1.631666667E1,-4.293697795E0,7.323896574E-2,1.622082405E1,-2.317260579E0
1.632500000E1,-4.177834766E0,7.323896574E-2,1.158630289E1,-0.000000000E0
1.633333333E1,-4.100592747E0,7.323896574E-2,1.158630289E1,-0.000000000E0
1.634166667E1,-3.984729718E0,7.323896574E-2,2.085534521E1,-0.000000000E0
1.635000000E1,-3.753003660E0,7.323896574E-2,2.317260579E1,-0.000000000E0
1.635833333E1,-3.598519622E0,7.323896574E-2,1.390356347E1,-0.000000000E0
1.636666667E1,-3.521277602E0,7.323896574E-2,1.158630289E1,-0.000000000E0
1.637500000E1,-3.405414573E0,7.323896574E-2,1.158630289E1,-1.658861516E-13
1.638333333E1,-3.328172554E0,7.323896574E-2,9.269042316E0,-0.000000000E0
1.639166667E1,-3.250930535E0,7.323896574E-2,6.951781737E0,1.658861516E-13
1.640000000E1,-3.212309525E0,7.323896574E-2,9.269042316E0,-0.000000000E0
1.640833333E1,-3.096446496E0,7.323896574E-2,5.097973274E2,4.634521158E0
1.641666667E1,5.284312597E0,1.504809850E-1,5.097973274E2,6.951781737E0
1.642500000E1,5.400175626E0,1.891019947E-1,4.634521158E0,2.317260579E0
1.643333333E1,5.361554617E0,1.891019947E-1,-6.951781737E0,-0.000000000E0
1.644166667E1,5.284312597E0,1.891019947E-1,-6.951781737E0,-2.317260579E0
1.645000000E1,5.245691588E0,1.504809850E-1,-4.634521158E0,-4.634521158E0
1.645833333E1,5.207070578E0,1.118599754E-1,-6.951781737E0,-2.317260579E0
1.646666667E1,5.129828559E0,1.118599754E-1,-6.951781737E0,-0.000000000E0
1.647500000E1,5.091207549E0,1.118599754E-1,-6.951781737E0,-2.317260579E0
1.648333333E1,5.013965530E0,7.323896574E-2,-1.158630289E1,-2.317260579E0
1.649166667E1,4.898102501E0,7.323896574E-2,-9.269042316E0,-0.000000000E0
1.650000000E1,4.859481491E0,7.323896574E-2,-9.269042316E0,-2.317260579E0
1.650833333E1,4.743618462E0,3.461795609E-2,-1.158630289E1,-4.634521158E0
1.651666667E1,4.666376443E0,-4.003053555E-3,-1.158630289E1,-2.317260579E0
1.652500000E1,4.550513414E0,-4.003053555E-3,-1.158630289E1,-0.000000000E0
1.653333333E1,4.473271395E0,-4.003053555E-3,-1.158630289E1,-0.000000000E0
1.654166667E1,4.357408366E0,-4.003053555E-3,-9.269042316E0,-0.000000000E0
1.655000000E1,4.318787356E0,-4.003053555E-3,-1.390356347E1,-0.000000000E0
1.655833333E1,4.125682308E0,-4.003053555E-3,-1.622082405E1,-0.000000000E0
1.656666667E1,4.048440289E0,-4.003053555E-3,-1.158630289E1,-0.000000000E0
1.657500000E1,3.932577260E0,-4.003053555E-3,-1.622082405E1,4.634521158E0
1.658333333E1,3.778093221E0,7.323896574E-2,-2.085534521E1,4.634521158E0
1.659166667E1,3.584988173E0,7.323896574E-2,-5.144318485E2,-0.000000000E0
1.660000000E1,-4.795770921E0,7.323896574E-2,-5.097973274E2,2.317260579E0
1.660833333E1,-4.911633950E0,1.118599754E-1,-1.158630289E1,2.317260579E0
1.661666667E1,-4.988875969E0,1.118599754E-1,-9.269042316E0,-0.000000000E0
1.662500000E1,-5.066117988E0,1.118599754E-1,-1.158630289E1,2.317260579E0
1.663333333E1,-5.181981017E0,1.504809850E-1,-9.269042316E0,2.317260579E0
1.664166667E1,-5.220602027E0,1.504809850E-1,-2.317260579E0,2.317260579E0
1.665000000E1,-5.220602027E0,1.891019947E-1,-2.317260579E0,2.317260579E0
1.665833333E1,-5.259223036E0,1.891019947E-1,-4.634521158E0,-0.000000000E0
1.666666667E1,-5.297844046E0,1.891019947E-1,-6.951781737E0,-0.000000000E0
1.667500000E1,-5.375086065E0,1.891019947E-1,-4.634521158E0,-0.000000000E0
1.668333333E1,-5.375086065E0,1.891019947E-1,6.951781737E0,-4.634521158E0
1.669166667E1,-5.259223036E0,1.118599754E-1,9.269042316E0,-4.634521158E0
1.670000000E1,-5.220602027E0,1.118599754E-1,4.634521158E0,-0.000000000E0
1.670833333E1,-5.181981017E0,1.118599754E-1,9.269042316E0,-0.000000000E0
1.671666667E1,-5.066117988E0,1.118599754E-1,1.390356347E1,-0.000000000E0
1.672500000E1,-4.950254959E0,1.118599754E-1,9.269042316E0,-0.000000000E0
1.673333333E1,-4.911633950E0,1.118599754E-1,6.951781737E0,-0.000000000E0
1.674166667E1,-4.834391930E0,1.118599754E-1,4.634521158E0,-0.000000000E0
1.675000000E1,-4.834391930E0,1.118599754E-1,2.317260579E0,-0.000000000E0
1.675833333E1,-4.795770921E0,1.118599754E-1,2.317260579E0,-0.000000000E0
1.676666667E1,-4.795770921E0,1.118599754E-1,2.317260579E0,-0.000000000E0
1.677500000E1,-4.757149911E0,1.118599754E-1,4.634521158E0,-0.000000000E0
1.678333333E1,-4.718528901E0,1.118599754E-1,1.158630289E1,-0.000000000E0
1.679166667E1,-4.564044863E0,1.118599754E-1,1.853808463E1,-0.000000000E0
1.680000000E1,-4.409560824E0,1.118599754E-1,2.085534521E1,-0.000000000E0
1.680833333E1,-4.216455776E0,1.118599754E-1,1.622082405E1,-0.000000000E0
1.681666667E1,-4.139213757E0,1.118599754E-1,9.269042316E0,-0.000000000E0
1.682500000E1,-4.061971737E0,1.118599754E-1,1.622082405E1,-4.634521158E0
1.683333333E1,-3.868866689E0,3.461795609E-2,5.213836302E2,2.317260579E0
1.684166667E1,4.627755433E0,1.504809850E-1,5.167491091E2,6.951781737E0
1.685000000E1,4.743618462E0,1.504809850E-1,1.158630289E1,-0.000000000E0
1.685833333E1,4.820860482E0,1.504809850E-1,1.390356347E1,-0.000000000E0
1.686666667E1,4.975344520E0,1.504809850E-1,1.158630289E1,2.317260579E0
1.687500000E1,5.013965530E0,1.891019947E-1,4.634521158E0,2.317260579E0
1.688333333E1,5.052586540E0,1.891019947E-1,4.634521158E0,-0.000000000E0
1.689166667E1,5.091207549E0,1.891019947E-1,4.634521158E0,4.634521158E0
1.690000000E1,5.129828559E0,2.663440140E-1,6.951781737E0,4.634521158E0
1.690833333E1,5.207070578E0,2.663440140E-1,4.634521158E0,-0.000000000E0
1.691666667E1,5.207070578E0,2.663440140E-1,2.317260579E0,-0.000000000E0
1.692500000E1,5.245691588E0,2.663440140E-1,2.317260579E0,-0.000000000E0
1.693333333E1,5.245691588E0,2.663440140E-1,-2.317260579E0,-4.634521158E0
1.694166667E1,5.207070578E0,1.891019947E-1,-4.634521158E0,-4.634521158E0
1.695000000E1,5.168449569E0,1.891019947E-1,-6.951781737E0,-2.317260579E0
1.695833333E1,5.091207549E0,1.504809850E-1,-6.951781737E0,-4.634521158E0
1.696666667E1,5.052586540E0,1.118599754E-1,-4.634521158E0,-2.317260579E0
1.697500000E1,5.013965530E0,1.118599754E-1,-4.634521158E0,-0.000000000E0
1.698333333E1,4.975344520E0,1.118599754E-1,-4.634521158E0,-2.317260579E0
1.699166667E1,4.936723511E0,7.323896574E-2,-6.951781737E0,-2.317260579E0
1.700000000E1,4.859481491E0,7.323896574E-2,-1.390356347E1,-1.658861516E-13
1.700833333E1,4.704997453E0,7.323896574E-2,-1.622082405E1,-2.317260579E0
1.701666667E1,4.589134424E0,3.461795609E-2,-9.269042316E0,-4.634521158E0
1.702500000E1,4.550513414E0,-4.003053555E-3,-9.269042316E0,-2.317260579E0
1.703333333E1,4.434650385E0,-4.003053555E-3,-1.390356347E1,-0.000000000E0
1.704166667E1,4.318787356E0,-4.003053555E-3,-9.269042316E0,-0.000000000E0
1.705000000E1,4.280166347E0,-4.003053555E-3,-9.269042316E0,-0.000000000E0
1.705833333E1,4.164303318E0,-4.003053555E-3,-1.853808463E1,-0.000000000E0
1.706666667E1,3.971198269E0,-4.003053555E-3,-1.622082405E1,-0.000000000E0
1.707500000E1,3.893956250E0,-4.003053555E-3,-1.158630289E1,2.317260579E0
1.708333333E1,3.778093221E0,3.461795609E-2,-1.390356347E1,2.317260579E0
1.709166667E1,3.662230192E0,3.461795609E-2,-9.269042316E0,1.658861516E-13
1.710000000E1,3.623609183E0,3.461795609E-2,-5.097973274E2,2.317260579E0
1.710833333E1,-4.834391930E0,7.323896574E-2,-5.097973274E2,2.317260579E0
1.711666667E1,-4.873012940E0,7.323896574E-2,-9.269042316E0,-0.000000000E0
1.712500000E1,-4.988875969E0,7.323896574E-2,-1.390356347E1,2.317260579E0
1.713333333E1,-5.104738998E0,1.118599754E-1,-1.158630289E1,2.317260579E0
1.714166667E1,-5.181981017E0,1.118599754E-1,-4.634521158E0,-0.000000000E0
1.715000000E1,-5.181981017E0,1.118599754E-1,-6.951781737E0,-0.000000000E0
1.715833333E1,-5.297844046E0,1.118599754E-1,-6.951781737E0,-0.000000000E0
1.716666667E1,-5.297844046E0,1.118599754E-1,-4.634521158E0,2.317260579E0
1.717500000E1,-5.375086065E0,1.504809850E-1,-2.317260579E0,2.317260579E0
1.718333333E1,-5.336465056E0,1.504809850E-1,6.951781737E0,-2.317260579E0
1.719166667E1,-5.259223036E0,1.118599754E-1,1.158630289E1,-2.317260579E0
1.720000000E1,-5.143360008E0,1.118599754E-1,1.390356347E1,-0.000000000E0
1.720833333E1,-5.027496979E0,1.118599754E-1,1.158630289E1,-0.000000000E0
1.721666667E1,-4.950254959E0,1.118599754E-1,9.269042316E0,-2.317260579E0
1.722500000E1,-4.873012940E0,7.323896574E-2,6.951781737E0,-2.317260579E0
1.723333333E1,-4.834391930E0,7.323896574E-2,4.634521158E0,-0.000000000E0
1.724166667E1,-4.795770921E0,7.323896574E-2,2.317260579E0,-0.000000000E0
1.725000000E1,-4.795770921E0,7.323896574E-2,2.317260579E0,-0.000000000E0
1.725833333E1,-4.757149911E0,7.323896574E-2,6.951781737E0,-0.000000000E0
1.726666667E1,-4.679907892E0,7.323896574E-2,1.158630289E1,-0.000000000E0
1.727500000E1,-4.564044863E0,7.323896574E-2,1.158630289E1,-0.000000000E0
1.728333333E1,-4.486802843E0,7.323896574E-2,9.269042316E0,-1.658861516E-13
1.729166667E1,-4.409560824E0,7.323896574E-2,1.158630289E1,-1.658861516E-13
1.730000000E1,-4.293697795E0,7.323896574E-2,1.158630289E1,1.658861516E-13
1.730833333E1,-4.216455776E0,7.323896574E-2,1.158630289E1,1.658861516E-13
1.731666667E1,-4.100592747E0,7.323896574E-2,1.158630289E1,-0.000000000E0
1.732500000E1,-4.023350728E0,7.323896574E-2,1.158630289E1,-0.000000000E0
1.733333333E1,-3.907487699E0,7.323896574E-2,1.622082405E1,-0.000000000E0
1.734166667E1,-3.753003660E0,7.323896574E-2,5.167491091E2,-0.000000000E0
1.735000000E1,4.704997453E0,7.323896574E-2,5.144318485E2,-0.000000000E0
1.735833333E1,4.820860482E0,7.323896574E-2,4.634521158E0,-1.658861516E-13
1.736666667E1,4.782239472E0,7.323896574E-2,4.634521158E0,2.317260579E0
1.737500000E1,4.898102501E0,1.118599754E-1,1.158630289E1,2.317260579E0
1.738333333E1,4.975344520E0,1.118599754E-1,4.634521158E0,-0.000000000E0
1.739166667E1,4.975344520E0,1.118599754E-1,4.634521158E0,-0.000000000E0
1.740000000E1,5.052586540E0,1.118599754E-1,9.269042316E0,4.634521158E0
1.740833333E1,5.129828559E0,1.891019947E-1,6.951781737E0,4.634521158E0
1.741666667E1,5.168449569E0,1.891019947E-1,4.634521158E0,-0.000000000E0
1.742500000E1,5.207070578E0,1.891019947E-1,0.000000000E0,-0.000000000E0
1.743333333E1,5.168449569E0,1.891019947E-1,-6.951781737E0,-0.000000000E0
1.744166667E1,5.091207549E0,1.891019947E-1,-6.951781737E0,-0.000000000E0
1.745000000E1,5.052586540E0,1.891019947E-1,-6.951781737E0,-4.634521158E0
1.745833333E1,4.975344520E0,1.118599754E-1,-6.951781737E0,-4.634521158E0
1.746666667E1,4.936723511E0,1.118599754E-1,-4.634521158E0,-0.000000000E0
1.747500000E1,4.898102501E0,1.118599754E-1,-6.951781737E0,-0.000000000E0
1.748333333E1,4.820860482E0,1.118599754E-1,-6.951781737E0,-4.634521158E0
1.749166667E1,4.782239472E0,3.461795609E-2,-4.634521158E0,-0.000000000E0
1.750000000E1,4.743618462E0,1.118599754E-1,-9.269042316E0,6.951781737E0
1.750833333E1,4.627755433E0,1.504809850E-1,-9.269042316E0,2.317260579E0
1.751666667E1,4.589134424E0,1.504809850E-1,-9.269042316E0,-0.000000000E0
1.752500000E1,4.473271395E0,1.504809850E-1,-1.390356347E1,-0.000000000E0
1.753333333E1,4.357408366E0,1.504809850E-1,-1.390356347E1,-0.000000000E0
1.754166667E1,4.241545337E0,1.504809850E-1,,
