mass_A
t,x,y,v_{x},v_{y}
1.582500000E1,-2.243401422E-2,3.661948287E-4,5.793151447E-2,8.294307581E-16
1.583333333E1,-2.166159402E-2,3.661948287E-4,9.269042316E-2,1.158630289E-2
1.584166667E1,-2.088917383E-2,5.592998769E-4,1.042767260E-1,1.158630289E-2
1.585000000E1,-1.992364859E-2,5.592998769E-4,9.269042316E-2,-0.000000000E0
1.585833333E1,-1.934433345E-2,5.592998769E-4,1.042767260E-1,-1.158630289E-2
1.586666667E1,-1.818570316E-2,3.661948287E-4,1.390356347E-1,-1.158630289E-2
1.587500000E1,-1.702707287E-2,3.661948287E-4,1.622082405E-1,-0.000000000E0
1.588333333E1,-1.548223248E-2,3.661948287E-4,2.548986637E0,2.317260579E-2
1.589166667E1,2.545603775E-2,7.524049252E-4,2.514227728E0,2.317260579E-2
1.590000000E1,2.642156299E-2,7.524049252E-4,9.269042316E-2,1.158630289E-2
1.590833333E1,2.700087813E-2,9.455099734E-4,4.634521158E-2,1.158630289E-2
1.591666667E1,2.719398318E-2,9.455099734E-4,1.158630289E-2,1.158630289E-2
1.592500000E1,2.719398318E-2,1.138615022E-3,2.317260579E-2,2.317260579E-2
1.593333333E1,2.758019328E-2,1.331720070E-3,3.475890868E-2,1.158630289E-2
1.594166667E1,2.777329833E-2,1.331720070E-3,0.000000000E0,-1.158630289E-2
1.595000000E1,2.758019328E-2,1.138615022E-3,-1.158630289E-2,-1.158630289E-2
1.595833333E1,2.758019328E-2,1.138615022E-3,-1.158630289E-2,-8.294307581E-16
1.596666667E1,2.738708823E-2,1.138615022E-3,-1.158630289E-2,-0.000000000E0
1.597500000E1,2.738708823E-2,1.138615022E-3,-2.317260579E-2,8.294307581E-16
1.598333333E1,2.700087813E-2,1.138615022E-3,-4.634521158E-2,-0.000000000E0
1.599166667E1,2.661466804E-2,1.138615022E-3,-3.475890868E-2,-1.158630289E-2
1.600000000E1,2.642156299E-2,9.455099734E-4,-3.475890868E-2,-1.158630289E-2
1.600833333E1,2.603535289E-2,9.455099734E-4,-4.634521158E-2,-0.000000000E0
1.601666667E1,2.564914279E-2,9.455099734E-4,-6.951781737E-2,-1.158630289E-2
1.602500000E1,2.487672260E-2,7.524049252E-4,-8.110412026E-2,-2.317260579E-2
1.603333333E1,2.429740746E-2,5.592998769E-4,-8.110412026E-2,-1.158630289E-2
1.604166667E1,2.352498726E-2,5.592998769E-4,-1.042767260E-1,-0.000000000E0
1.605000000E1,2.255946202E-2,5.592998769E-4,-1.158630289E-1,-1.158630289E-2
1.605833333E1,2.159393678E-2,3.661948287E-4,-9.269042316E-2,-2.317260579E-2
1.606666667E1,2.101462164E-2,1.730897805E-4,-8.110412026E-2,-1.158630289E-2
1.607500000E1,2.024220144E-2,1.730897805E-4,-4.634521158E-2,-0.000000000E0
1.608333333E1,2.024220144E-2,1.730897805E-4,-3.475890868E-2,-0.000000000E0
1.609166667E1,1.966288630E-2,1.730897805E-4,-6.951781737E-2,-0.000000000E0
1.610000000E1,1.908357115E-2,1.730897805E-4,-6.951781737E-2,-0.000000000E0
1.610833333E1,1.850425601E-2,1.730897805E-4,-6.951781737E-2,1.158630289E-2
1.611666667E1,1.792494086E-2,3.661948287E-4,-6.951781737E-2,1.158630289E-2
1.612500000E1,1.734562572E-2,3.661948287E-4,-4.634521158E-2,-0.000000000E0
1.613333333E1,1.715252067E-2,3.661948287E-4,-6.951781737E-2,-0.000000000E0
1.614166667E1,1.618699543E-2,3.661948287E-4,-2.583745545E0,1.158630289E-2
1.615000000E1,-2.590990509E-2,5.592998769E-4,-2.537400334E0,1.158630289E-2
1.615833333E1,-2.610301013E-2,5.592998769E-4,-4.634521158E-2,-0.000000000E0
1.616666667E1,-2.668232528E-2,5.592998769E-4,-6.951781737E-2,-0.000000000E0
1.617500000E1,-2.726164042E-2,5.592998769E-4,-4.634521158E-2,1.158630289E-2
1.618333333E1,-2.745474547E-2,7.524049252E-4,-3.475890868E-2,1.158630289E-2
1.619166667E1,-2.784095557E-2,7.524049252E-4,0.000000000E0,-0.000000000E0
1.620000000E1,-2.745474547E-2,7.524049252E-4,5.793151447E-2,-0.000000000E0
1.620833333E1,-2.687543033E-2,7.524049252E-4,6.951781737E-2,1.158630289E-2
1.621666667E1,-2.629611518E-2,9.455099734E-4,5.793151447E-2,-0.000000000E0
1.622500000E1,-2.590990509E-2,7.524049252E-4,3.475890868E-2,-2.317260579E-2
1.623333333E1,-2.571680004E-2,5.592998769E-4,1.158630289E-2,-1.158630289E-2
1.624166667E1,-2.571680004E-2,5.592998769E-4,3.475890868E-2,-0.000000000E0
1.625000000E1,-2.513748489E-2,5.592998769E-4,5.793151447E-2,-0.000000000E0
1.625833333E1,-2.475127480E-2,5.592998769E-4,4.634521158E-2,-0.000000000E0
1.626666667E1,-2.436506470E-2,5.592998769E-4,3.475890868E-2,-0.000000000E0
1.627500000E1,-2.417195965E-2,5.592998769E-4,3.475890868E-2,-0.000000000E0
1.628333333E1,-2.378574956E-2,5.592998769E-4,5.793151447E-2,-0.000000000E0
1.629166667E1,-2.320643441E-2,5.592998769E-4,5.793151447E-2,-0.000000000E0
1.630000000E1,-2.282022431E-2,5.592998769E-4,5.793151447E-2,-0.000000000E0
1.630833333E1,-2.224090917E-2,5.592998769E-4,8.110412026E-2,-1.158630289E-2
1.631666667E1,-2.146848898E-2,3.661948287E-4,8.110412026E-2,-1.158630289E-2
1.632500000E1,-2.088917383E-2,3.661948287E-4,5.793151447E-2,-0.000000000E0
1.633333333E1,-2.050296374E-2,3.661948287E-4,5.793151447E-2,-0.000000000E0
1.634166667E1,-1.992364859E-2,3.661948287E-4,1.042767260E-1,-0.000000000E0
1.635000000E1,-1.876501830E-2,3.661948287E-4,1.158630289E-1,-0.000000000E0
1.635833333E1,-1.799259811E-2,3.661948287E-4,6.951781737E-2,-0.000000000E0
1.636666667E1,-1.760638801E-2,3.661948287E-4,5.793151447E-2,-0.000000000E0
1.637500000E1,-1.702707287E-2,3.661948287E-4,5.793151447E-2,-8.294307581E-16
1.638333333E1,-1.664086277E-2,3.661948287E-4,4.634521158E-2,-0.000000000E0
1.639166667E1,-1.625465267E-2,3.661948287E-4,3.475890868E-2,8.294307581E-16
1.640000000E1,-1.606154763E-2,3.661948287E-4,4.634521158E-2,-0.000000000E0
1.640833333E1,-1.548223248E-2,3.661948287E-4,2.548986637E0,2.317260579E-2
1.641666667E1,2.642156299E-2,7.524049252E-4,2.548986637E0,3.475890868E-2
1.642500000E1,2.700087813E-2,9.455099734E-4,2.317260579E-2,1.158630289E-2
1.643333333E1,2.680777308E-2,9.455099734E-4,-3.475890868E-2,-0.000000000E0
1.644166667E1,2.642156299E-2,9.455099734E-4,-3.475890868E-2,-1.158630289E-2
1.645000000E1,2.622845794E-2,7.524049252E-4,-2.317260579E-2,-2.317260579E-2
1.645833333E1,2.603535289E-2,5.592998769E-4,-3.475890868E-2,-1.158630289E-2
1.646666667E1,2.564914279E-2,5.592998769E-4,-3.475890868E-2,-0.000000000E0
1.647500000E1,2.545603775E-2,5.592998769E-4,-3.475890868E-2,-1.158630289E-2
1.648333333E1,2.506982765E-2,3.661948287E-4,-5.793151447E-2,-1.158630289E-2
1.649166667E1,2.449051250E-2,3.661948287E-4,-4.634521158E-2,-0.000000000E0
1.650000000E1,2.429740746E-2,3.661948287E-4,-4.634521158E-2,-1.158630289E-2
1.650833333E1,2.371809231E-2,1.730897805E-4,-5.793151447E-2,-2.317260579E-2
1.651666667E1,2.333188222E-2,-2.001526777E-5,-5.793151447E-2,-1.158630289E-2
1.652500000E1,2.275256707E-2,-2.001526777E-5,-5.793151447E-2,-0.000000000E0
1.653333333E1,2.236635697E-2,-2.001526777E-5,-5.793151447E-2,-0.000000000E0
1.654166667E1,2.178704183E-2,-2.001526777E-5,-4.634521158E-2,-0.000000000E0
1.655000000E1,2.159393678E-2,-2.001526777E-5,-6.951781737E-2,-0.000000000E0
1.655833333E1,2.062841154E-2,-2.001526777E-5,-8.110412026E-2,-0.000000000E0
1.656666667E1,2.024220144E-2,-2.001526777E-5,-5.793151447E-2,-0.000000000E0
1.657500000E1,1.966288630E-2,-2.001526777E-5,-8.110412026E-2,2.317260579E-2
1.658333333E1,1.889046611E-2,3.661948287E-4,-1.042767260E-1,2.317260579E-2
1.659166667E1,1.792494086E-2,3.661948287E-4,-2.572159243E0,-0.000000000E0
1.660000000E1,-2.397885460E-2,3.661948287E-4,-2.548986637E0,1.158630289E-2
1.660833333E1,-2.455816975E-2,5.592998769E-4,-5.793151447E-2,1.158630289E-2
1.661666667E1,-2.494437984E-2,5.592998769E-4,-4.634521158E-2,-0.000000000E0
1.662500000E1,-2.533058994E-2,5.592998769E-4,-5.793151447E-2,1.158630289E-2
1.663333333E1,-2.590990509E-2,7.524049252E-4,-4.634521158E-2,1.158630289E-2
1.664166667E1,-2.610301013E-2,7.524049252E-4,-1.158630289E-2,1.158630289E-2
1.665000000E1,-2.610301013E-2,9.455099734E-4,-1.158630289E-2,1.158630289E-2
1.665833333E1,-2.629611518E-2,9.455099734E-4,-2.317260579E-2,-0.000000000E0
1.666666667E1,-2.648922023E-2,9.455099734E-4,-3.475890868E-2,-0.000000000E0
1.667500000E1,-2.687543033E-2,9.455099734E-4,-2.317260579E-2,-0.000000000E0
1.668333333E1,-2.687543033E-2,9.455099734E-4,3.475890868E-2,-2.317260579E-2
1.669166667E1,-2.629611518E-2,5.592998769E-4,4.634521158E-2,-2.317260579E-2
1.670000000E1,-2.610301013E-2,5.592998769E-4,2.317260579E-2,-0.000000000E0
1.670833333E1,-2.590990509E-2,5.592998769E-4,4.634521158E-2,-0.000000000E0
1.671666667E1,-2.533058994E-2,5.592998769E-4,6.951781737E-2,-0.000000000E0
1.672500000E1,-2.475127480E-2,5.592998769E-4,4.634521158E-2,-0.000000000E0
1.673333333E1,-2.455816975E-2,5.592998769E-4,3.475890868E-2,-0.000000000E0
1.674166667E1,-2.417195965E-2,5.592998769E-4,2.317260579E-2,-0.000000000E0
1.675000000E1,-2.417195965E-2,5.592998769E-4,1.158630289E-2,-0.000000000E0
1.675833333E1,-2.397885460E-2,5.592998769E-4,1.158630289E-2,-0.000000000E0
1.676666667E1,-2.397885460E-2,5.592998769E-4,1.158630289E-2,-0.000000000E0
1.677500000E1,-2.378574956E-2,5.592998769E-4,2.317260579E-2,-0.000000000E0
1.678333333E1,-2.359264451E-2,5.592998769E-4,5.793151447E-2,-0.000000000E0
1.679166667E1,-2.282022431E-2,5.592998769E-4,9.269042316E-2,-0.000000000E0
1.680000000E1,-2.204780412E-2,5.592998769E-4,1.042767260E-1,-0.000000000E0
1.680833333E1,-2.108227888E-2,5.592998769E-4,8.110412026E-2,-0.000000000E0
1.681666667E1,-2.069606878E-2,5.592998769E-4,4.634521158E-2,-0.000000000E0
1.682500000E1,-2.030985869E-2,5.592998769E-4,8.110412026E-2,-2.317260579E-2
1.683333333E1,-1.934433345E-2,1.730897805E-4,2.606918151E0,1.158630289E-2
1.684166667E1,2.313877717E-2,7.524049252E-4,2.583745545E0,3.475890868E-2
1.685000000E1,2.371809231E-2,7.524049252E-4,5.793151447E-2,-0.000000000E0
1.685833333E1,2.410430241E-2,7.524049252E-4,6.951781737E-2,-0.000000000E0
1.686666667E1,2.487672260E-2,7.524049252E-4,5.793151447E-2,1.158630289E-2
1.687500000E1,2.506982765E-2,9.455099734E-4,2.317260579E-2,1.158630289E-2
1.688333333E1,2.526293270E-2,9.455099734E-4,2.317260579E-2,-0.000000000E0
1.689166667E1,2.545603775E-2,9.455099734E-4,2.317260579E-2,2.317260579E-2
1.690000000E1,2.564914279E-2,1.331720070E-3,3.475890868E-2,2.317260579E-2
1.690833333E1,2.603535289E-2,1.331720070E-3,2.317260579E-2,-0.000000000E0
1.691666667E1,2.603535289E-2,1.331720070E-3,1.158630289E-2,-0.000000000E0
1.692500000E1,2.622845794E-2,1.331720070E-3,1.158630289E-2,-0.000000000E0
1.693333333E1,2.622845794E-2,1.331720070E-3,-1.158630289E-2,-2.317260579E-2
1.694166667E1,2.603535289E-2,9.455099734E-4,-2.317260579E-2,-2.317260579E-2
1.695000000E1,2.584224784E-2,9.455099734E-4,-3.475890868E-2,-1.158630289E-2
1.695833333E1,2.545603775E-2,7.524049252E-4,-3.475890868E-2,-2.317260579E-2
1.696666667E1,2.526293270E-2,5.592998769E-4,-2.317260579E-2,-1.158630289E-2
1.697500000E1,2.506982765E-2,5.592998769E-4,-2.317260579E-2,-0.000000000E0
1.698333333E1,2.487672260E-2,5.592998769E-4,-2.317260579E-2,-1.158630289E-2
1.699166667E1,2.468361755E-2,3.661948287E-4,-3.475890868E-2,-1.158630289E-2
1.700000000E1,2.429740746E-2,3.661948287E-4,-6.951781737E-2,-8.294307581E-16
1.700833333E1,2.352498726E-2,3.661948287E-4,-8.110412026E-2,-1.158630289E-2
1.701666667E1,2.294567212E-2,1.730897805E-4,-4.634521158E-2,-2.317260579E-2
1.702500000E1,2.275256707E-2,-2.001526777E-5,-4.634521158E-2,-1.158630289E-2
1.703333333E1,2.217325193E-2,-2.001526777E-5,-6.951781737E-2,-0.000000000E0
1.704166667E1,2.159393678E-2,-2.001526777E-5,-4.634521158E-2,-0.000000000E0
1.705000000E1,2.140083173E-2,-2.001526777E-5,-4.634521158E-2,-0.000000000E0
1.705833333E1,2.082151659E-2,-2.001526777E-5,-9.269042316E-2,-0.000000000E0
1.706666667E1,1.985599135E-2,-2.001526777E-5,-8.110412026E-2,-0.000000000E0
1.707500000E1,1.946978125E-2,-2.001526777E-5,-5.793151447E-2,1.158630289E-2
1.708333333E1,1.889046611E-2,1.730897805E-4,-6.951781737E-2,1.158630289E-2
1.709166667E1,1.831115096E-2,1.730897805E-4,-4.634521158E-2,8.294307581E-16
1.710000000E1,1.811804591E-2,1.730897805E-4,-2.548986637E0,1.158630289E-2
1.710833333E1,-2.417195965E-2,3.661948287E-4,-2.548986637E0,1.158630289E-2
1.711666667E1,-2.436506470E-2,3.661948287E-4,-4.634521158E-2,-0.000000000E0
1.712500000E1,-2.494437984E-2,3.661948287E-4,-6.951781737E-2,1.158630289E-2
1.713333333E1,-2.552369499E-2,5.592998769E-4,-5.793151447E-2,1.158630289E-2
1.714166667E1,-2.590990509E-2,5.592998769E-4,-2.317260579E-2,-0.000000000E0
1.715000000E1,-2.590990509E-2,5.592998769E-4,-3.475890868E-2,-0.000000000E0
1.715833333E1,-2.648922023E-2,5.592998769E-4,-3.475890868E-2,-0.000000000E0
1.716666667E1,-2.648922023E-2,5.592998769E-4,-2.317260579E-2,1.158630289E-2
1.717500000E1,-2.687543033E-2,7.524049252E-4,-1.158630289E-2,1.158630289E-2
1.718333333E1,-2.668232528E-2,7.524049252E-4,3.475890868E-2,-1.158630289E-2
1.719166667E1,-2.629611518E-2,5.592998769E-4,5.793151447E-2,-1.158630289E-2
1.720000000E1,-2.571680004E-2,5.592998769E-4,6.951781737E-2,-0.000000000E0
1.720833333E1,-2.513748489E-2,5.592998769E-4,5.793151447E-2,-0.000000000E0
1.721666667E1,-2.475127480E-2,5.592998769E-4,4.634521158E-2,-1.158630289E-2
1.722500000E1,-2.436506470E-2,3.661948287E-4,3.475890868E-2,-1.158630289E-2
1.723333333E1,-2.417195965E-2,3.661948287E-4,2.317260579E-2,-0.000000000E0
1.724166667E1,-2.397885460E-2,3.661948287E-4,1.158630289E-2,-0.000000000E0
1.725000000E1,-2.397885460E-2,3.661948287E-4,1.158630289E-2,-0.000000000E0
1.725833333E1,-2.378574956E-2,3.661948287E-4,3.475890868E-2,-0.000000000E0
1.726666667E1,-2.339953946E-2,3.661948287E-4,5.793151447E-2,-0.000000000E0
1.727500000E1,-2.282022431E-2,3.661948287E-4,5.793151447E-2,-0.000000000E0
1.728333333E1,-2.243401422E-2,3.661948287E-4,4.634521158E-2,-8.294307581E-16
1.729166667E1,-2.204780412E-2,3.661948287E-4,5.793151447E-2,-8.294307581E-16
1.730000000E1,-2.146848898E-2,3.661948287E-4,5.793151447E-2,8.294307581E-16
1.730833333E1,-2.108227888E-2,3.661948287E-4,5.793151447E-2,8.294307581E-16
1.731666667E1,-2.050296374E-2,3.661948287E-4,5.793151447E-2,-0.000000000E0
1.732500000E1,-2.011675364E-2,3.661948287E-4,5.793151447E-2,-0.000000000E0
1.733333333E1,-1.953743849E-2,3.661948287E-4,8.110412026E-2,-0.000000000E0
1.734166667E1,-1.876501830E-2,3.661948287E-4,2.583745545E0,-0.000000000E0
1.735000000E1,2.352498726E-2,3.661948287E-4,2.572159243E0,-0.000000000E0
1.735833333E1,2.410430241E-2,3.661948287E-4,2.317260579E-2,-8.294307581E-16
1.736666667E1,2.391119736E-2,3.661948287E-4,2.317260579E-2,1.158630289E-2
1.737500000E1,2.449051250E-2,5.592998769E-4,5.793151447E-2,1.158630289E-2
1.738333333E1,2.487672260E-2,5.592998769E-4,2.317260579E-2,-0.000000000E0
1.739166667E1,2.487672260E-2,5.592998769E-4,2.317260579E-2,-0.000000000E0
1.740000000E1,2.526293270E-2,5.592998769E-4,4.634521158E-2,2.317260579E-2
1.740833333E1,2.564914279E-2,9.455099734E-4,3.475890868E-2,2.317260579E-2
1.741666667E1,2.584224784E-2,9.455099734E-4,2.317260579E-2,-0.000000000E0
1.742500000E1,2.603535289E-2,9.455099734E-4,0.000000000E0,-0.000000000E0
1.743333333E1,2.584224784E-2,9.455099734E-4,-3.475890868E-2,-0.000000000E0
1.744166667E1,2.545603775E-2,9.455099734E-4,-3.475890868E-2,-0.000000000E0
1.745000000E1,2.526293270E-2,9.455099734E-4,-3.475890868E-2,-2.317260579E-2
1.745833333E1,2.487672260E-2,5.592998769E-4,-3.475890868E-2,-2.317260579E-2
1.746666667E1,2.468361755E-2,5.592998769E-4,-2.317260579E-2,-0.000000000E0
1.747500000E1,2.449051250E-2,5.592998769E-4,-3.475890868E-2,-0.000000000E0
1.748333333E1,2.410430241E-2,5.592998769E-4,-3.475890868E-2,-2.317260579E-2
1.749166667E1,2.391119736E-2,1.730897805E-4,-2.317260579E-2,-0.000000000E0
1.750000000E1,2.371809231E-2,5.592998769E-4,-4.634521158E-2,3.475890868E-2
1.750833333E1,2.313877717E-2,7.524049252E-4,-4.634521158E-2,1.158630289E-2
1.751666667E1,2.294567212E-2,7.524049252E-4,-4.634521158E-2,-0.000000000E0
1.752500000E1,2.236635697E-2,7.524049252E-4,-6.951781737E-2,-0.000000000E0
1.753333333E1,2.178704183E-2,7.524049252E-4,-6.951781737E-2,-0.000000000E0
1.754166667E1,2.120772668E-2,7.524049252E-4,,
